ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,label
2025-01-22 19:47:15.135682106,CLID4y7xh2mBy3Q7l,10.1.17.215,65330,23.219.160.172,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,F,-,-,F,Cs,-,-,-,0
2025-01-22 19:50:08.452827930,CBWPrcGyG9A5TlSEi,10.1.17.215,50202,40.126.28.18,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,login.microsoftonline.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:50:09.428592920,CqXqXN1dz9NQ6N8p2l,10.1.17.215,50203,52.191.219.104,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,settings-win.data.microsoft.com,F,-,h2,T,CsxknGIi,"dbe2771b65041ecccbff128a3686c57c819099b7a93644886aa281bc8f6f8e4d,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,0
2025-01-22 19:50:22.897713900,ClBE8x2KzsgyokiFtk,10.1.17.215,50207,23.205.110.151,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,T,-,-,T,CsiI,-,-,-,0
2025-01-22 19:52:09.668754101,CetquG31OXg16NFeG3,10.1.17.215,50210,20.96.153.111,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,fd.api.iris.microsoft.com,F,-,h2,T,CsxknGIi,"57df2980cbeed2244d216e3825aa5bef4966b6205ae55cc214e44313cf6604b9,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:52:09.894542933,CsFqBJYyGXBUDoV47,10.1.17.215,50215,20.190.135.3,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,login.microsoftonline.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:53:28.765352964,CmT5QD3AGNFUG1laRg,10.1.17.215,50216,52.175.242.182,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,array804.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:53:29.206501961,CHzEjygTbiKnxj838,10.1.17.215,50217,23.41.240.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:53:35.298837900,CswCSK32Y7QB0b68P1,10.1.17.215,50219,23.205.110.137,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,T,-,-,T,CsiI,-,-,-,0
2025-01-22 19:53:35.568907976,CgOFMu3oJDVepLJAfe,10.1.17.215,50224,20.190.135.3,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,login.microsoftonline.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:55:02.363168955,CFjaOw3VZqdyamO5t2,10.1.17.215,49673,13.89.179.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,v20.events.data.microsoft.com,F,-,h2,T,CsxknGIi,"b8598c903332ffb3d4f8ab5be9f414a50087fd8001f958a536d5e1840630de3b,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,0
2025-01-22 19:55:02.381354094,CjZhAd3GY7KVoAABJ9,10.1.17.215,49674,52.109.0.91,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,officeclient.microsoft.com,F,-,h2,T,CsxknGIi,"c52fd4dc731d55b2af25307a8731000951d3744a28aaf436fa86bd2dcff1b11f,511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea",(empty),T,0
2025-01-22 19:55:02.790766001,CgTZnjYWXpjTbArj7,10.1.17.215,49675,20.10.31.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,client.wns.windows.com,F,-,-,T,CsxknGIi,"0e13d73f67ec54d3f50098f7947a73c7527ee6755240bbccaf3993e0f7da3e75,33f9731be910a66dc6acd07d9d9ca212ee8d0a9a5c78c8bf3e89bb74df8fb936",(empty),T,0
2025-01-22 19:55:03.054843903,C8Bjwc2022MHAvD6rb,10.1.17.215,49681,52.109.0.142,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,odc.officeapps.live.com,F,-,h2,T,CsxknGIi,"2341e1715b35ff9436f3a74f3b57828fc50c7593866e7d13cda77a7453f3290f,511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea",(empty),T,0
2025-01-22 19:55:03.129421949,Ciccz31fvpDOokNyed,10.1.17.215,49682,23.205.249.136,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,services.gfe.nvidia.com,F,-,h2,T,CsxuknGIti,"9bed873cf851b4a3f5811a0a68982a8b70011498f3cf9fbfd5f4268b5b29e590,52274c57ce4dee3b49db7a7ff708c040f771898b3be88725a86fb4430182fe14",(empty),T,0
2025-01-22 19:55:03.329644918,CeUYJY2ZhT7h8WOPma,10.1.17.215,49683,23.205.249.136,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp256r1,services.gfe.nvidia.com,F,-,h2,T,CsxuknGIti,"9bed873cf851b4a3f5811a0a68982a8b70011498f3cf9fbfd5f4268b5b29e590,52274c57ce4dee3b49db7a7ff708c040f771898b3be88725a86fb4430182fe14",(empty),T,0
2025-01-22 19:55:03.448620081,Cj4rmw1uhmT3Oj3cT8,10.1.17.215,49684,52.109.0.91,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,officeclient.microsoft.com,F,-,h2,T,CsxknGIi,"c52fd4dc731d55b2af25307a8731000951d3744a28aaf436fa86bd2dcff1b11f,511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea",(empty),T,0
2025-01-22 19:55:03.720825911,C4oocW3tBNgc8s69Id,10.1.17.215,49686,20.241.44.114,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,g.live.com,F,-,-,T,CsxknGIi,"fc874237221d004abd0cac814f94a4f8dd39b07808d29501c4fa2efcfc5c9a5e,33f9731be910a66dc6acd07d9d9ca212ee8d0a9a5c78c8bf3e89bb74df8fb936",(empty),T,0
2025-01-22 19:55:03.724549055,CkLqR24euvRI1EphGc,10.1.17.215,49685,52.109.0.142,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,odc.officeapps.live.com,F,-,-,T,CsxknGIi,"2341e1715b35ff9436f3a74f3b57828fc50c7593866e7d13cda77a7453f3290f,511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea",(empty),T,0
2025-01-22 19:55:04.071412086,CZCrpn1kdWM1XkEd87,10.1.17.215,49687,23.212.73.35,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,oneclient.sfx.ms,F,-,-,T,CsxknGIti,"cc774afaa1a20ea56c2b0df8a3e2ff49225fff7ae5025cd1f22e21963b01ad6f,724247794951c93f3e41711617e95ce143263e3196c345a1da78f6639749ec03,cb3ccbb76031e5e0138f8dd39a23f9de47ffc35e43c1144cea27d46a5ab1cb5f",(empty),T,0
2025-01-22 19:55:20.280834913,CvMJ1o4LJyS9Fpqwxi,10.1.17.215,49708,52.167.164.84,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,geo.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:55:20.669436932,C2j5xx3QKhshNtiw62,10.1.17.215,49709,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.004463911,CJ6E6uEmE9ZVc5A0j,10.1.17.215,49715,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,cp801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.004462957,CAFLdk1DKtyeJsN0H1,10.1.17.215,49711,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,cp801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.009418964,CouZHb2KWYyfQGG6h8,10.1.17.215,49712,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,cp801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.009421110,CD8TsjKE31viEvbck,10.1.17.215,49716,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,cp801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.010164976,CrttL02EGcvOMx0wu3,10.1.17.215,49710,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,cp801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.009419918,CZZ1nz6FDoiNVZoP6,10.1.17.215,49714,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,cp801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.023648977,Ciu5BC3GK8Su1JwMk3,10.1.17.215,49713,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,cp801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.034672976,Cd1rmm36tuY1tTbBDl,10.1.17.215,49717,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,cp801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.248722076,CeutZc73rhLeFRu71,10.1.17.215,49718,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,disc801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.303540945,CxFimG402tEIvCMQl1,10.1.17.215,49721,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,disc801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.293704033,C1Jgmj43nXck6VYga,10.1.17.215,49719,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,disc801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.293704987,CL5x6l4YaREOFecqC7,10.1.17.215,49720,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,disc801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.329154015,CdOBHt1jVSJk0g8uii,10.1.17.215,49723,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,disc801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.343745947,Cb3b8e49vuT2m3mc19,10.1.17.215,49724,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,disc801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.353912115,CBI00r1GAWfxd0ubz6,10.1.17.215,49725,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,disc801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.313512087,C6yChH2FcCc0UrnSr4,10.1.17.215,49722,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,disc801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:21.532569885,CTupWD2o9masKAfpij,10.1.17.215,49726,52.175.242.182,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,array804.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:55:21.598444939,CZrgZJ3N0sqeC5yh95,10.1.17.215,49729,52.143.124.236,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,array805.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:55:21.624291897,CqRb0l6gaVbGOfkWf,10.1.17.215,49730,52.229.52.30,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,array803.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:55:21.608480930,CjVQ373H8didfkXxr7,10.1.17.215,49727,52.175.242.182,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,array804.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:55:21.608481884,CCvm2k4Fn9poS8Z049,10.1.17.215,49728,52.143.124.236,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,array805.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:55:21.673868895,CwHeYi1Cjx8eRWYWbl,10.1.17.215,49731,52.137.125.63,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,array816.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:55:21.673870087,CYiSfd4neYB48D8Du9,10.1.17.215,49732,52.175.242.182,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,array804.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:55:21.688791990,Cvp0r04khFC98lqmJe,10.1.17.215,49733,52.158.246.138,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,secp384r1,array807.prod.do.dsp.mp.microsoft.com,F,-,h2,T,CsxknGIi,"c537ffba44956e7baf33c6b88f9d000c5a8b618a0628f6dc097c10c2212ba803,e39f93f3b2b40fd3c41de7dfa7d0b0cb6c4d8f97cbab2bb81c178f4b5f3c7eed",(empty),T,0
2025-01-22 19:55:21.883486986,Cg32cuLAJtLeMb9v1,10.1.17.215,49734,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:22.094366074,CXCPX22Y1sGZz7dIl9,10.1.17.215,49735,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:22.330423117,CYOFZ93m7c9ui23xCf,10.1.17.215,49736,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:22.554611921,C1rmev4VCfeTpRaODb,10.1.17.215,49737,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:22.784261942,CjAQv31e6RMKJPZgQ,10.1.17.215,49738,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:23.064470053,CWnjnh3oUFa1qOi5a9,10.1.17.215,49739,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:23.408998013,Cj1y5b1I1RGOOrdFv6,10.1.17.215,49740,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:23.729231119,C8SsWS8ePXmJNRilk,10.1.17.215,49741,23.207.166.9,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv801.prod.do.dsp.mp.microsoft.com,F,-,http/1.1,T,CsxuknGIti,"ff999b10ea2fb6f2eef794ae370817d45a9310f9e2104292591c2db6801a6652,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:55:29.874726057,CL3DTj4Nb8p4p4H7we,10.1.17.215,49749,20.190.135.16,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,login.microsoftonline.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:56:21.085962057,CmYKhp458TAksBXVk4,10.1.17.215,49775,23.96.180.189,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,fd.api.iris.microsoft.com,F,-,h2,T,CsxknGIi,"57df2980cbeed2244d216e3825aa5bef4966b6205ae55cc214e44313cf6604b9,9d1bc5d2dd75bf8b64f35e7f919e2546c225be888c1a8cbe82c0e9579234a7ed",(empty),T,0
2025-01-22 19:56:21.249578953,CJwVbs4rzh36vSVo0h,10.1.17.215,49780,20.190.135.16,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,login.microsoftonline.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:56:22.332962036,CIXBnw3BW1O6rMaBR7,10.1.17.215,49781,20.44.239.154,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,settings-win.data.microsoft.com,F,-,h2,T,CsxknGIi,"b133a24c294c025d1f20f47f9d380ba0b74936c415d3654facfb62dc7bde31d6,83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129",(empty),T,0
2025-01-22 19:57:01.812944889,C0H4444i41ekGuvEF8,10.1.17.215,49782,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,windows.msn.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:57:01.822455883,CeQHUm2hdnyPo0tgCd,10.1.17.215,49783,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,windows.msn.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:57:02.599544048,CkjijK20jrdIR6U7Af,10.1.17.215,49785,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,www.msn.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:57:02.572540045,CyTRBe2P7PRtVZ8gVd,10.1.17.215,49784,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,www.msn.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:57:02.949517965,C5s0YFA1HRG22iuyc,10.1.17.215,49786,23.220.103.8,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,F,-,-,T,CsiI,-,-,-,0
2025-01-22 19:57:03.021150112,CVveIf2oiMIxKiWT2l,10.1.17.215,49787,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,api.msn.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:57:03.248800039,CtfJC12nVdQUcZFaoe,10.1.17.215,49788,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,srtb.msn.com,F,-,-,T,CjiICs,-,-,-,0
2025-01-22 19:57:04.230216026,C68mbWaH0BTe7lfU5,10.1.17.215,49789,23.205.110.12,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,img-s-msn-com.akamaized.net,F,-,-,T,CsiI,-,-,-,0
